2019,2016,2013,2010,2007,2004,2001,1998,1995,1992,1989
51411300,540401.1533,-56863.25298,9838.376441,57523.53901,22082449.91,-433.2696715,96302.25874,274836.1325,,
48609900,540401.1533,-55765.08278,8907.559988,54301.72707,23433388.06,-433.2696715,96255.07488,274836.1325,,
51308100,540401.1533,-57961.42318,6062.089436,57400.09794,22765036.32,-288.8464477,96176.43511,274836.1325,,
50907300,539337.5809,-56852.27128,7611.486444,53931.40385,23609626.86,-288.8464477,96302.25874,274836.1325,,
50070800,539763.0099,-56852.27128,4648.191025,77767.87463,23185975.91,-144.4232238,96192.16306,274836.1325,,
2695200,667657.5949,71600.69707,14021.15924,4018006.856,323032.1549,173004.5798,628048.6356,468409.9779,,
2640300,667657.5949,71600.69707,13078.5603,4020599.119,322896.5866,173134.5607,489029.2554,493449.713,,
3399300,667657.5949,71600.69707,12842.91056,4020599.119,322896.5866,173134.5607,2312669.726,468409.9779,,
2664300,667657.5949,71600.69707,13785.50951,4021710.088,322896.5866,173134.5607,1537596.181,468409.9779,,
3654300,667657.5949,71600.69707,15081.58305,4021710.088,322896.5866,173134.5607,597221.8469,476756.5563,,
4966100,12116217.16,-21293.52019,209021.3151,250585.3738,254055.0018,2758.483575,8225.719634,0,,
4965100,13950879.61,-21271.55678,205486.569,248239.9935,250394.6576,2758.483575,8382.999168,0,,
4964100,12069419.97,-21051.92274,205486.569,241574.1756,249581.2478,3105.099313,8209.991681,0,,
4964000,10410246.98,-21260.57508,205486.569,166941.7042,255681.8214,2614.060351,8367.271215,0,,
4966000,9254143.741,-21216.64827,209021.3151,211133.6076,257173.0728,2758.483575,8367.271215,0,,
7283890,1148.658228,50406.0122,387997.2889,-2592.262488,714336.5077,108938.4377,4104995.84,601955.2318,,
7242610,-1542.180028,51394.36538,386701.2153,-2666.32713,561293.4493,111249.2093,4127014.975,981641.0817,,
7063600,-1138.022504,50735.46326,389175.5376,-1567.7016,367010.5127,112693.4416,4287282.82,340874.2605,,
7169400,329.7074543,50406.0122,387290.3397,-1938.024812,805438.408,108938.4377,6766165.557,584928.2119,,
7714620,-2297.316456,50296.19518,387525.9894,-3234.156056,807471.9326,109371.7074,4325187.188,545365.4305,,
77730,51010103.83,28113.15713,25803.646,19516.0333,16209902.12,1945380.825,8910074.343,658878.8963,,
78530,51010103.83,29211.32733,24625.39732,20367.77669,16237015.78,2289108.098,9543155.924,755949.6027,,
78900,51010103.83,28113.15713,24507.57245,22095.95168,13876771.6,1838507.639,14797330.41,625492.5828,,
75600,51010103.83,29321.14435,24625.39732,19182.74241,14705093.94,1967044.309,21779598.05,514983.8852,,
75930,51011167.4,28113.15713,25685.82113,20491.21776,15938765.51,2554846.83,10577520.51,897757.9691,,
377500,46159.0436,48099.85478,13588388.5,3801.984982,6614377.555,269204.8892,2336466.119,2616819.249,,
374600,41904.75387,34482.54429,7566359.52,3789.640875,15763882.4,265016.6157,2336466.119,2616819.249,,
380000,44031.89873,6479.204182,10348086.82,3801.984982,16510863.75,267471.8105,2039207.8,2616819.249,,
384000,45095.47117,31089.19837,7566359.52,3950.114267,12050666.55,264872.1925,2257826.352,2616819.249,,
376800,41904.75387,31517.48475,24911240.45,3888.393732,11101688.42,267327.3873,2235807.217,2616819.249,,
129800,7041.91308,93015.01597,37833.56497,4572257.264,3286175.69,258230.1685,106598406.2,27460.24283,,
129800,7041.91308,93124.83299,54882.82331,4571022.853,3307188.777,256785.9362,116161001.8,27460.24283,,
129800,7041.91308,93015.01597,30469.51075,4571022.853,3290242.739,257074.7827,112472796.8,27460.24283,,
128800,7041.91308,93015.01597,38234.16952,4572257.264,3307053.209,257074.7827,104967417.4,27460.24283,,
129800,7041.91308,93015.01597,33226.61265,4571022.853,3288887.056,258374.5917,106294699.4,27460.24283,,
15100,-15432.43601,513724.0198,3433887.94,418094.907,359256.0057,-1733.078686,-27838.47754,132877.5276,,
10700,-15538.79325,391168.2254,3430471.019,439079.889,359256.0057,-1718.636364,-29253.99334,132877.5276,,
7450,-15432.43601,467600.8713,3433887.94,458707.0193,359391.574,-1718.636364,-29253.99334,132877.5276,,
3900,-15538.79325,481877.0839,3430471.019,424266.9605,360611.6888,-1718.636364,-29411.27288,132877.5276,,
17200,-15432.43601,422575.8931,3433887.94,418094.907,360747.2571,-1718.636364,-29411.27288,132877.5276,,
177130,22957.21097,134448.9776,88486.47554,835819.4907,31045.14163,332462.2613,9559450.083,6362095.894,,
170220,23398.59353,140104.5542,88486.47554,788541.5606,30638.43672,334484.1864,9742523.461,6290315.32,,
173030,20415.27286,113770.4328,86129.97819,845447.8942,31316.27824,335177.4179,9547339.559,6136738.278,,
164430,22244.61744,117899.5527,86129.97819,927289.3242,31316.27824,328851.6807,9547811.398,6048264.548,,
174220,22717.90717,120227.6735,86129.97819,943460.1045,31994.11976,333039.9542,9568572.296,6056611.126,,
-3200,1260014.262,24929.56172,-206193.5182,71872699.41,62374.97669,259.9618029,-11465.67804,290878.2561,,
-7500,1260014.262,26906.26808,-206193.5182,74773194.25,62374.97669,288.8464477,-11292.67055,290878.2561,,
-5200,1257887.117,19987.79582,-206193.5182,74231287.95,62374.97669,-1184.270435,-11292.67055,290878.2561,,
-4100,1258950.689,21195.78304,-206122.8233,70525587.01,62374.97669,332.1734148,-11465.67804,290878.2561,,
-2200,1257887.117,20427.0639,-206193.5182,71502376.2,62374.97669,-1155.385791,-11449.95008,290878.2561,,
68000,145177.6371,2150217.252,42334.47491,551781.5867,8265613.055,66059182.58,13487191.89,13966346.27,,
68000,208991.9831,3565758.641,68856.8526,550547.176,10547159.83,31569833.56,22296733.15,18703580.37,,
68100,208991.9831,2533478.652,70329.66345,548942.4421,13842825.3,69465548.74,18704531.51,18643768.79,,
68000,304713.5021,3075974.731,36549.27392,550238.5733,8279102.101,47790366.88,26506791.72,16517728.35,,
68100,169639.8031,4399269.823,14645.63104,550460.7672,11591171.34,36882080.79,25734077.37,16591345.17,,
32380,110015.9325,296560.8626,1450600.857,1891117.205,208544.7221,117704.9274,255579.2429,9097.770419,,
32270,110015.9325,224641.6962,1437404.472,3240328.11,210035.9735,117560.5042,332488.9351,9097.770419,,
32280,109909.5753,190126.2068,1443060.065,11455331.37,208544.7221,119149.1597,371808.8186,9097.770419,,
32380,112036.7201,257114.589,1436933.172,10548039.5,209900.4052,119149.1597,234031.9468,9097.770419,,
32280,109803.218,298845.0566,1433516.251,5953562.847,208544.7221,119149.1597,398703.619,9097.770419,,
40970,361.6146273,-385534.6123,910562.359,-19787.60366,195719.9606,2599.618029,512731.2812,95302936.16,,
37980,542.4219409,-387357.5748,1131825.678,-19799.94776,197089.2004,2599.618029,512731.2812,100113903.9,,
42580,191.443038,-385907.9901,1440161.574,-18553.19295,197089.2004,2599.618029,512574.0017,92985926.01,,
38780,467.9718706,-386314.3131,1493335.936,-18553.19295,195584.3923,2599.618029,512574.0017,95703571.92,,
37780,467.9718706,-386479.0386,1192399.442,-19787.60366,198431.3266,2599.618029,512731.2812,95324637.26,,
3653300,123374.4023,109.81702,3357419.601,580.173033,49468.87415,17242399.85,7156.218802,1117356.446,,
3644300,123374.4023,109.81702,3357419.601,592.5171401,49685.78344,19558659.51,7140.490849,1124367.572,,
3643300,124757.0464,109.81702,3356241.352,592.5171401,49712.8971,13866506.99,7455.049917,1173612.384,,
3653300,123374.4023,109.81702,3355063.104,580.173033,49658.66977,39292648.82,13431.67221,1158421.612,,
3643300,122204.4726,109.81702,3356241.352,580.173033,49658.66977,44128804.89,7140.490849,1149073.444,,
128796000,4239399.719,447032.1435,237393.5432,209442.4649,15739.4801,5964.679144,184882.0924,239947.4349,,
129209000,4263861.885,460166.2591,238571.7918,209553.5619,16254.63966,6080.217724,150280.5948,243286.0662,,
128352000,4418079.888,471828.8266,237275.7183,209553.5619,14234.67193,6022.448434,169783.2571,242484.7947,,
132605000,4621222.222,463812.1841,238571.7918,209553.5619,14234.67193,5935.7945,91929.88769,255939.479,,
132235000,4076673.136,461813.5144,238571.7918,209553.5619,15590.35497,5964.679144,78152.2005,262633.4349,,
-6550,2770393.474,282182739.8,631564.8551,32897.04538,120249.0857,6470160.428,2051554.243,99825.07726,,
-13950,3628696.428,335440480.4,631623.7675,24490.70846,120113.5174,6657910.619,1856527.621,71446.71082,,
-4750,2873560,312720557.9,631588.4201,100579.7845,120249.0857,6751785.714,1963477.704,88139.86755,,
-16150,2907594.318,288488345.3,631588.4201,183840.7868,120249.0857,6715679.908,1867537.188,79793.28918,,
-2460,2771457.046,290564853.3,631577.8158,67917.27718,120113.5174,6542372.04,2001224.792,84801.2362,,
1283640000,3359931.674,558090.0959,480371.985,244536.7614,43815.67587,-7624.101986,795991.7221,883184.8433,,
1352694000,3615295.415,547328.0279,480371.985,244536.7614,95873.90463,-7638.544309,691243.5524,1022405.77,,
1292209000,3254638.003,629690.7929,480371.985,244536.7614,45578.06382,-7596.661574,707128.7854,863153.0552,,
1244916000,3530103.263,514053.4708,480371.985,244536.7614,68489.10721,-7264.488159,714206.3644,1310529.656,,
1400609000,3570519.016,663294.8011,480371.985,245771.1721,66591.15095,-7741.084798,696905.6156,939941.5762,,
119500,156377.0549,81044.96079,30516.6407,69867.6461,378981.194,13113.62872,272093.594,106251.9426,,
101500,158823.2715,80276.24165,30516.6407,102702.9709,377625.5109,13113.62872,248501.6639,106251.9426,,
128500,155207.1252,78958.43741,30516.6407,80236.69605,336955.0197,13113.62872,264229.6173,106251.9426,,
114500,158823.2715,83790.38629,30516.6407,111220.4048,338310.7028,13113.62872,262656.822,106251.9426,,
117400,160312.2729,82582.39907,30516.6407,235895.8864,358781.5167,13128.07105,240637.6872,106251.9426,,
2346510,4869779.1,27482807.44,46069.52322,5925.171401,464592.578,3175288.999,361.7429285,4573.924945,,
2837560,4754913.277,27555286.67,13750.16204,5925.171401,464579.0212,1122601.719,204.4633943,4540.538631,,
2347940,4778311.871,27501476.33,15552.88252,5801.73033,465948.261,1662600.153,361.7429285,4573.924945,,
2837700,4874033.39,27461942.2,30045.34123,5801.73033,464606.1348,2611894.003,361.7429285,4540.538631,,
2348170,4819791.196,27509163.52,13325.99252,5925.171401,464606.1348,1452175.516,361.7429285,4607.311258,,
5000,45095.47117,12948.52483,122125.4752,1314647.405,1000494.084,207536.1727,462795.0291,9014.304636,,
4700,45095.47117,12530.12199,120240.2773,1324522.69,963890.6418,207391.7494,520595.2579,9014.304636,,
5100,45095.47117,12066.69416,124128.498,1331929.154,963890.6418,207536.1727,506990.5782,9014.304636,,
4700,45095.47117,12693.74935,120829.4017,1326991.512,1098103.263,207391.7494,507776.9759,9014.304636,,
7200,46052.68636,10232.74993,146279.5731,1313412.994,1003205.45,207536.1727,520154.8752,9014.304636,,
505000,2461425.682,360221.7891,-17143.51823,24291968.33,5842.993905,476055.0516,-4718.386023,3255.165563,,
505000,2437069.873,357959.5585,-16978.56342,24293202.74,5856.550735,305635.6474,-4718.386023,2837.836645,,
505000,2441324.163,367733.2733,-16695.78373,24293202.74,5842.993905,335964.5245,-4718.386023,2837.836645,,
505000,2451959.888,373125.289,-16978.56342,24293202.74,4487.310864,308668.5351,-4875.665557,2837.836645,,
505000,2449832.743,375200.8307,-17591.25273,24293202.74,5842.993905,452947.3358,-4718.386023,7845.783665,,
69550,1169.929677,-23610.65931,108634.5279,11972549.46,86370.56651,953193.2773,55834.23461,139955.4261,,
56180,1169.929677,-23610.65931,108516.703,11989831.21,86370.56651,953193.2773,54261.43927,113847.3289,,
79100,1169.929677,-23610.65931,107220.6295,11972549.46,86370.56651,953193.2773,57407.02995,110592.1634,,
56220,1169.929677,-23500.84229,107338.4544,11970944.73,86370.56651,953193.2773,55834.23461,82798.0574,,
79480,1169.929677,-23281.20825,108634.5279,11970944.73,86370.56651,954637.5096,55834.23461,88139.86755,,
18360,934667.4543,13958841.42,7717.528825,351745.3314,123489.1682,199780.6455,65167359.44,70111.25828,,
18160,934667.4543,13958841.42,7599.703958,354584.476,128817.0025,199636.2223,64056965.93,70111.25828,,
18250,934773.8115,13959939.59,7717.528825,356682.9742,97676.96307,199766.2032,55130408.69,70111.25828,,
18260,934773.8115,13959939.59,7599.703958,351375.0082,95168.94944,199766.2032,12867667.8,113513.4658,,
18270,934773.8115,13958841.42,7599.703958,363101.9099,98409.03191,199766.2032,88789644.51,43402.20751,,
21500,761666.7623,488466.1051,485659965.1,458953.9014,283473.3238,56007.3262,306537.812,38728.12362,,
21500,773387.3305,483524.3392,488358154.6,459077.3425,283880.0287,55574.05653,246142.4709,84300.4415,,
21500,765889.1449,503401.2199,471271192.3,458830.4603,283080.1757,54981.92131,205721.6306,69276.60044,,
21500,777482.0844,488356.2881,486046430.7,458953.9014,285642.4166,55675.15279,176310.3577,29546.88742,,
21500,838318.4276,499447.8071,476930320.7,458953.9014,284286.7336,55126.34454,287444.0765,80961.81016,,
436220,823205.0633,3360.400813,214229.1742,2788533.79,-4880.458946,4904612.681,741415.7238,4156596.027,,
436220,1036132.264,26213.32268,203012.2468,3174904.342,-2169.092865,4904757.105,705241.431,4173289.183,,
436220,824587.7075,13298.84113,197969.3425,2961351.29,-3524.775905,4904612.681,716250.9983,4156596.027,,
437220,904674.7117,63551.1095,205133.0944,3098370.878,-2169.092865,4903168.449,705241.431,4156596.027,,
436220,961894.9086,13145.0973,208196.541,2988508.325,-3524.775905,4904757.105,705241.431,4189982.34,,
283548200,-4747.787342,442123.3227,1597940.854,7058360.431,5496752.456,722.1161192,5583.423461,19280.59603,,
287443200,-4742.46948,535907.0578,1599119.103,7057126.02,5560469.559,577.6928953,-1698.618968,40647.83665,,
277674300,-4747.787342,398416.1487,1596762.605,7055891.61,5538778.63,577.6928953,7628.057404,17277.41722,,
273970100,-4758.423066,563690.7639,1599119.103,7055891.61,5513020.653,577.6928953,1494.155574,21283.77483,,
257221000,-4747.787342,1113324.949,1597940.854,7055891.61,5498108.139,722.1161192,7942.616473,18279.00662,,
338000,902473.1167,93015.01597,42534.77719,-123922.491,80459.78846,85533498.93,6684.3802,-12887.117,,
327530,902366.7595,93124.83299,42405.16984,-125453.1603,64950.77447,85130846.98,6700.108153,-12887.117,,
338940,902473.1167,94003.36916,42522.9947,-129773.5978,55311.86805,86393972.5,6841.659734,-12887.117,,
182570,902473.1167,92026.66279,42310.90994,-128218.2403,67133.42417,86076096.98,6857.387687,-12887.117,,
179120,902579.474,93124.83299,42310.90994,-122280.7248,47747.15669,86441487.74,6668.652246,-12887.117,,
2745200,21728.78481,2767.388905,36054.40947,7532806.187,512787.1101,5000004.221,19180239.19,17611.28035,,
3865200,22281.84248,2657.571885,36054.40947,7532806.187,522398.9028,4948733.976,48819567.39,17444.34879,,
3649600,22356.29255,2437.937845,36054.40947,7532806.187,529665.3639,4935735.886,13093521.22,17444.34879,,
3480200,21601.15612,2459.901249,37232.65815,7532806.187,515118.8849,4996249.217,13400216.31,17611.28035,,
3816200,20399.31927,2492.846355,36054.40947,7532806.187,536037.0742,4950322.632,8953923.877,17611.28035,,
150,13614.79072,47001.68458,81369.85354,4336410.754,42798.91359,1802979.526,857645.2995,5248328.477,,
150,13508.43347,46891.86756,88627.86538,3763471.368,102584.5357,1799932.196,857645.2995,5248328.477,,
150,13402.07623,45683.88034,79413.96074,3863335.194,154154.7185,1805275.856,857645.2995,5248328.477,,
150,13508.43347,47221.31862,84833.90464,4300440.026,235861.7354,1803831.623,857488.02,5248328.477,,
150,13508.43347,47001.68458,95968.35463,3770964.241,255790.2761,1806445.684,857645.2995,5248328.477,,
450,533328.3966,8785.361603,3581.875974,257004.3095,1313190.511,1126.501146,329186.0649,0,,
450,467705.9775,9554.080744,4877.949517,257004.3095,1313326.08,982.0779221,327613.2696,0,,
450,466429.6906,12134.78071,4288.825179,257004.3095,1313326.08,1126.501146,330916.1398,0,,
450,487807.4965,13287.85943,3935.350577,258238.7202,1313326.08,1270.92437,330129.7421,0,,
450,545665.8369,10542.43392,5702.72359,257004.3095,1313190.511,1112.058824,330758.8602,0,,
80100,1446245.795,947863.6451,303752.5086,580173.033,5287.163858,55891.78762,123464.4343,9241832.362,,
82000,1452627.229,931720.5431,308465.5033,581407.4437,4609.322338,55747.3644,123448.7063,9313612.936,,
86200,1443055.077,922276.2794,303752.5086,581407.4437,5016.02725,55747.3644,123448.7063,9290242.517,,
79170,1449436.512,951158.1557,299039.5139,581407.4437,5965.005378,55747.3644,123621.7138,9303597.042,,
82900,1444118.65,941823.709,307287.2546,581407.4437,5829.437074,55891.78762,123621.7138,9368700.353,,
1900260,48281934.18,1313850.828,53845.96448,116306.177,-7334.245249,233070.1986,586023.5441,,,
1907260,48281827.82,1303967.296,55024.21315,121466.0137,-7212.233776,232868.0061,356080.8652,,,
1873260,48281934.18,1353604.589,53845.96448,119885.968,-7252.904267,233503.4683,564004.4093,,,
1888260,48281934.18,1304516.381,53728.13961,114738.4754,-7280.017928,233243.5065,454616.4933,,,
1883260,48281934.18,1301990.59,55024.21315,118466.3957,-5883.664396,233777.8724,415532.5291,,,
91440,3658.68917,1217651.118,68574.07292,2140344.727,69438.08534,12853.66692,2313943.69,,,
90440,3765.046414,1288592.913,68574.07292,2094548.09,65343.92255,12709.2437,4642954.759,,,
90440,3658.68917,1230060.442,68456.24805,2272673.555,77084.13768,12709.2437,3192900.366,,,
91440,3658.68917,1413894.133,67395.82424,2387473.751,93135.42488,12709.2437,2421947.546,,,
91440,3765.046414,1463311.792,68574.07292,2395744.303,71512.28039,12853.66692,2098753.831,,,
17000,2971621.378,592407.9146,14961401.68,75660118.35,6440578.989,770353.4759,57930770.8,,,
17000,2926951.336,595164.3218,14962579.93,80968084.39,6437867.623,770353.4759,53376112.77,,,
17000,3010973.558,687355.7101,14961401.68,81792670.75,6441934.672,770209.0527,55093448,,,
17000,3010973.558,608836.5408,14962579.93,56165070.03,6441934.672,770353.4759,48207750,,,
